payment_id,grant_case_id,child_citizen_id,child_first_name,child_last_name,child_gender,child_birth_date,guardian_citizen_id,guardian_first_name,guardian_last_name,guardian_relationship,application_date,approval_date,entitlement_start_date,payment_date,payment_round,payment_amount,payment_status,payment_method,household_member_count,household_income_per_capita,registration_channel,province,district,agency
NCGPAY00416,NCG00038,7831686280351,สายฝน,สุขใจ,ชาย,2026-04-04,7569632092212,ธิดารัตน์,โพธิ์ทอง,มารดา,2026-04-21,2026-04-27,2026-04-27,2026-07-10,3,1800,จ่ายย้อนหลังรวมหลายงวด,โอนเข้าบัญชีธนาคาร,4,12500,ระบบออนไลน์,ตราด,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดตราด
NCGPAY00170,NCG00170,5396977354222,ชนิดา,ทองมาก,ชาย,2025-11-19,7701100476394,กาญจนา,จำปาแก้ว,มารดา,2026-06-12,2026-06-23,2026-06-23,2026-07-12,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,3,3750,ลงทะเบียน ณ หน่วยรับลงทะเบียน,ปัตตานี,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดปัตตานี
NCGPAY00213,NCG00213,4178859319180,รวิชญ์,คำดี,ชาย,2025-10-25,6743393453575,วนิดา,ศรีจันทร์,มารดา,2026-05-27,2026-06-21,2026-06-21,2026-07-18,1,600,จ่ายสำเร็จ,พร้อมเพย์,5,8750,ลงทะเบียน ณ หน่วยรับลงทะเบียน,กระบี่,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดกระบี่
NCGPAY00143,NCG00143,2056539513638,เมธาวี,ชัยมงคล,ชาย,2025-11-07,7680155661266,ธนกฤต,สุทธิวงศ์,มารดา,2026-06-14,2026-07-12,2026-07-12,2026-07-20,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,3,13500,หน่วยบริการเคลื่อนที่,สระแก้ว,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสระแก้ว
NCGPAY00152,NCG00152,4824054681927,กิตติภัทร,สุทธิวงศ์,ชาย,2025-11-24,6001213402611,อัครเดช,ชูศรี,มารดา,2026-06-26,2026-07-17,2026-07-17,2026-07-20,1,1800,จ่ายย้อนหลังรวมหลายงวด,โอนเข้าบัญชีธนาคาร,4,5500,ระบบออนไลน์,ระยอง,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดระยอง
NCGPAY00489,NCG00132,2347442790261,สายฝน,อินทร์แก้ว,หญิง,2026-03-04,8819311842891,อภิญญา,เกิดผล,บิดา,2026-04-11,2026-04-27,2026-04-27,2026-07-26,3,600,จ่ายสำเร็จ,พร้อมเพย์,2,9500,ลงทะเบียน ณ หน่วยรับลงทะเบียน,นราธิวาส,คลองใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนราธิวาส
NCGPAY00326,NCG00170,5396977354222,ชนิดา,ทองมาก,ชาย,2025-11-19,7701100476394,กาญจนา,จำปาแก้ว,มารดา,2026-06-12,2026-06-23,2026-06-23,2026-08-12,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,3,3750,ลงทะเบียน ณ หน่วยรับลงทะเบียน,ปัตตานี,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดปัตตานี
NCGPAY00444,NCG00213,4178859319180,รวิชญ์,คำดี,ชาย,2025-10-25,6743393453575,วนิดา,ศรีจันทร์,มารดา,2026-05-27,2026-06-21,2026-06-21,2026-08-18,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,5,8750,ลงทะเบียน ณ หน่วยรับลงทะเบียน,กระบี่,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดกระบี่
NCGPAY00458,NCG00143,2056539513638,เมธาวี,ชัยมงคล,ชาย,2025-11-07,7680155661266,ธนกฤต,สุทธิวงศ์,มารดา,2026-06-14,2026-07-12,2026-07-12,2026-08-19,2,1800,จ่ายย้อนหลังรวมหลายงวด,พร้อมเพย์,3,13500,หน่วยบริการเคลื่อนที่,สระแก้ว,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสระแก้ว
NCGPAY00036,NCG00036,7246430645709,ศศิธร,สุนทรวงศ์,หญิง,2026-07-15,3468172193433,อัครเดช,มีทรัพย์,บิดา,2026-08-24,2026-08-24,2026-08-24,2026-08-24,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,12500,ระบบออนไลน์,ชลบุรี,ศรีราชา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดชลบุรี
NCGPAY00046,NCG00046,1337470649102,กฤติน,พรมศรี,หญิง,2026-05-04,5809597823679,สุรศักดิ์,ร่มเย็น,มารดา,2026-08-24,2026-08-24,2026-08-24,2026-08-24,1,600,จ่ายสำเร็จ,พร้อมเพย์,6,6500,ระบบออนไลน์,นครศรีธรรมราช,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครศรีธรรมราช
NCGPAY00070,NCG00070,3587955089073,ชลธิชา,ยอดแก้ว,ชาย,2026-03-21,1001331394269,ณิชา,นิลแก้ว,บิดา,2026-08-24,2026-08-24,2026-08-24,2026-08-24,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,4250,ลงทะเบียน ณ หน่วยรับลงทะเบียน,พิจิตร,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดพิจิตร
NCGPAY00075,NCG00075,8961874810092,ภูวดล,บุญมี,หญิง,2026-07-25,8112974341114,อนุชา,ฤทธิไกร,มารดา,2026-08-24,2026-08-24,2026-08-24,2026-08-24,1,600,จ่ายสำเร็จ,พร้อมเพย์,4,2250,เจ้าหน้าที่ช่วยลงทะเบียน,พิษณุโลก,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดพิษณุโลก
NCGPAY00082,NCG00082,7932533333335,ภาคิน,ศรีสง่า,ชาย,2026-02-25,5685982468474,ศุภชัย,สุขสวัสดิ์,ผู้ปกครองโดยชอบด้วยกฎหมาย,2026-08-24,2026-08-24,2026-08-24,2026-08-24,1,600,จ่ายสำเร็จ,พร้อมเพย์,2,4250,ระบบออนไลน์,ยะลา,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดยะลา
NCGPAY00131,NCG00131,3706417590516,เบญจพร,ใจดี,หญิง,2026-04-24,1225200727401,รัตนา,พูนทรัพย์,มารดา,2026-08-24,2026-08-24,2026-08-24,2026-08-24,1,1800,จ่ายย้อนหลังรวมหลายงวด,โอนเข้าบัญชีธนาคาร,6,11000,ลงทะเบียน ณ หน่วยรับลงทะเบียน,เชียงราย,เชียงของ,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดเชียงราย
NCGPAY00141,NCG00141,8736958089081,พัชรินทร์,คำแสน,ชาย,2026-02-04,2235985228481,นิภาพร,แสงทอง,มารดา,2026-07-30,2026-08-13,2026-08-13,2026-08-24,1,600,จ่ายสำเร็จ,พร้อมเพย์,3,11750,เจ้าหน้าที่ช่วยลงทะเบียน,เชียงราย,เชียงของ,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดเชียงราย
