payment_id,case_id,citizen_id,first_name,last_name,gender,birth_date,target_group,welfare_type,assistance_reason,request_date,approval_date,payment_date,approved_amount,paid_amount,payment_method,payment_status,payment_round,fund_source,province,district,agency,request_year,request_month,request_ym,approval_year,approval_month,approval_ym,payment_year,payment_month,payment_ym,days_to_approval,days_to_payment,approval_to_payment_days,age_at_request,age_group,payment_pct,unpaid_amount,region,province_en,province_id
PAY00468,SOC00106,5499312856054,วรวิทย์,บุญธรรม,หญิง,2014-10-03,เด็กและเยาวชน,เงินช่วยเหลือด้านที่อยู่อาศัย,ขาดรายได้สำหรับค่าใช้จ่ายจำเป็น,2023-12-24,2023-12-27,2024-01-04,10000,10000,พร้อมเพย์,จ่ายครบแล้ว,1,เงินสำรองเพื่อกรณีฉุกเฉิน,สุราษฎร์ธานี,คลองใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด,2023,12,2023-12,2023,12,2023-12,2024,1,2024-01,3,11,8,9,เด็กและเยาวชน (<18),100.0,0,ภาคใต้,Surat Thani,68
PAY00469,SOC00257,5018625824481,มนัสวี,บุญช่วย,ชาย,2003-11-29,เด็กและเยาวชน,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,มีค่าใช้จ่ายด้านสุขภาพ,2025-10-07,2025-10-18,2025-10-27,3000,1000,โอนเข้าบัญชีธนาคาร,จ่ายครบแล้ว,3,เงินสำรองเพื่อกรณีฉุกเฉิน,กระบี่,ทุ่งสุข,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ,2025,10,2025-10,2025,10,2025-10,2025,10,2025-10,11,20,9,21,วัยแรงงานตอนต้น (18-35),33.33,2000,ภาคใต้,Krabi,65
PAY00470,SOC00320,3182451883395,นิภาพร,บัวทอง,หญิง,1959-08-29,ผู้สูงอายุ,เงินสงเคราะห์คนพิการ,มีค่าใช้จ่ายด้านสุขภาพ,2024-12-26,2024-12-28,2025-01-02,4500,2000,พร้อมเพย์,จ่ายครบแล้ว,2,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,ปทุมธานี,ลำลูกกา,บ้านพักเด็กและครอบครัว,2024,12,2024-12,2024,12,2024-12,2025,1,2025-01,2,7,5,65,ผู้สูงอายุ (60+),44.44,2500,ภาคกลาง,Pathum Thani,4
PAY00471,SOC00437,3805999728646,สายฝน,แสงทอง,หญิง,1975-08-27,ผู้ประสบปัญหาทางสังคมทั่วไป,เงินสงเคราะห์เด็กในครอบครัวยากจน,ว่างงานหรือรายได้ลดลง,2026-03-24,2026-03-31,2026-04-01,4500,500,โอนเข้าบัญชีธนาคาร,รอจ่ายงวดถัดไป,2,งบประมาณรายจ่ายประจำปี,กระบี่,เมือง,ศูนย์คุ้มครองคนไร้ที่พึ่ง,2026,3,2026-03,2026,3,2026-03,2026,4,2026-04,7,8,1,50,วัยแรงงานตอนกลาง (36-59),11.11,4000,ภาคใต้,Krabi,65
PAY00472,SOC00050,4130455906299,รุจิรา,วัฒนกุล,ชาย,1970-12-07,ผู้ประสบปัญหาทางสังคมทั่วไป,เงินช่วยเหลือด้านที่อยู่อาศัย,ว่างงานหรือรายได้ลดลง,2022-06-03,2022-06-07,2022-06-09,6000,1500,โอนเข้าบัญชีธนาคาร,จ่ายครบแล้ว,2,เงินสำรองเพื่อกรณีฉุกเฉิน,นครปฐม,ทุ่งสุข,บ้านพักเด็กและครอบครัว,2022,6,2022-06,2022,6,2022-06,2022,6,2022-06,4,6,2,51,วัยแรงงานตอนกลาง (36-59),25.0,4500,ภาคกลาง,Nakhon Pathom,59
PAY00473,SOC00232,7081007014439,พิมพ์ชนก,สมานมิตร,ชาย,2006-03-24,เด็กและเยาวชน,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,ขาดผู้ดูแลและรายได้,2024-02-23,2024-02-24,2024-02-24,10000,500,พร้อมเพย์,จ่ายครบแล้ว,3,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,อุดรธานี,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด,2024,2,2024-02,2024,2,2024-02,2024,2,2024-02,1,1,0,17,เด็กและเยาวชน (<18),5.0,9500,ภาคตะวันออกเฉียงเหนือ,Udon Thani,30
PAY00474,SOC00483,5163302379447,ภูริณัฐ,อ่อนละมุน,หญิง,2023-09-19,เด็กและเยาวชน,เงินสงเคราะห์เด็กในครอบครัวยากจน,มีภาระหนี้สินและค่าใช้จ่ายจำเป็น,2024-08-12,2024-08-24,2024-08-29,5500,5500,เงินสดผ่านหน่วยงาน,จ่ายครบแล้ว,1,งบดำเนินงานของหน่วยงาน,ปทุมธานี,คลองหลวง,ศูนย์คุ้มครองคนไร้ที่พึ่ง,2024,8,2024-08,2024,8,2024-08,2024,8,2024-08,12,17,5,0,เด็กและเยาวชน (<18),100.0,0,ภาคกลาง,Pathum Thani,4
PAY00475,SOC00135,2443182373342,ธนา,บุญช่วย,หญิง,2020-04-12,เด็กและเยาวชน,เงินสงเคราะห์เด็กในครอบครัวยากจน,ว่างงานหรือรายได้ลดลง,2025-08-22,2025-08-27,2025-09-04,8500,3000,โอนเข้าบัญชีธนาคาร,จ่ายครบแล้ว,3,งบประมาณรายจ่ายประจำปี,สุพรรณบุรี,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด,2025,8,2025-08,2025,8,2025-08,2025,9,2025-09,5,13,8,5,เด็กและเยาวชน (<18),35.29,5500,ภาคกลาง,Suphan Buri,58
PAY00476,SOC00217,7246430645709,ชลธิชา,สวัสดี,หญิง,2012-06-05,เด็กและเยาวชน,เงินสงเคราะห์คนพิการ,มีภาระหนี้สินและค่าใช้จ่ายจำเป็น,2022-06-19,2022-06-21,2022-06-22,6500,500,โอนเข้าบัญชีธนาคาร,จ่ายครบแล้ว,2,งบประมาณรายจ่ายประจำปี,สงขลา,สิงหนคร,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ,2022,6,2022-06,2022,6,2022-06,2022,6,2022-06,2,3,1,10,เด็กและเยาวชน (<18),7.69,6000,ภาคใต้,Songkhla,71
PAY00477,SOC00117,4030663922367,กาญจนา,สุวรรณศรี,ชาย,1957-11-14,ผู้สูงอายุ,เงินช่วยเหลือด้านที่อยู่อาศัย,ว่างงานหรือรายได้ลดลง,2026-06-24,2026-06-27,2026-06-28,8500,8500,เงินสดผ่านหน่วยงาน,จ่ายครบแล้ว,1,เงินสำรองเพื่อกรณีฉุกเฉิน,สงขลา,เมืองสงขลา,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ,2026,6,2026-06,2026,6,2026-06,2026,6,2026-06,3,4,1,68,ผู้สูงอายุ (60+),100.0,0,ภาคใต้,Songkhla,71
PAY00478,SOC00265,5058987582109,ศิริพร,รัตนวงศ์,ชาย,1944-12-21,ผู้สูงอายุ,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,ว่างงานหรือรายได้ลดลง,2025-08-23,2025-08-24,2025-08-31,8000,2000,พร้อมเพย์,จ่ายครบแล้ว,2,งบประมาณรายจ่ายประจำปี,ราชบุรี,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด,2025,8,2025-08,2025,8,2025-08,2025,8,2025-08,1,8,7,80,ผู้สูงอายุ (60+),25.0,6000,ภาคตะวันตก,Ratchaburi,56
PAY00479,SOC00394,7892267323974,นันทนา,ร่มเย็น,หญิง,2020-12-04,เด็กและเยาวชน,เงินสงเคราะห์คนพิการ,ขาดผู้ดูแลและรายได้,2026-06-09,2026-06-11,2026-06-14,6000,4500,โอนเข้าบัญชีธนาคาร,จ่ายครบแล้ว,2,เงินสำรองเพื่อกรณีฉุกเฉิน,ขอนแก่น,ชุมแพ,บ้านพักเด็กและครอบครัว,2026,6,2026-06,2026,6,2026-06,2026,6,2026-06,2,5,3,5,เด็กและเยาวชน (<18),75.0,1500,ภาคตะวันออกเฉียงเหนือ,Khon Kaen,29
PAY00480,SOC00435,7622134403618,จุฑามาศ,คงมั่น,ชาย,2015-06-21,เด็กและเยาวชน,เงินสงเคราะห์คนพิการ,ครอบครัวประสบเหตุฉุกเฉิน,2026-08-21,2026-08-24,2026-08-24,4000,1000,เงินสดผ่านหน่วยงาน,จ่ายครบแล้ว,3,งบดำเนินงานของหน่วยงาน,นนทบุรี,เมืองนนทบุรี,ศูนย์คุ้มครองคนไร้ที่พึ่ง,2026,8,2026-08,2026,8,2026-08,2026,8,2026-08,3,3,0,11,เด็กและเยาวชน (<18),25.0,3000,ภาคกลาง,Nonthaburi,3
