payment_id,case_id,citizen_id,first_name,last_name,gender,birth_date,target_group,welfare_type,assistance_reason,request_date,approval_date,payment_date,approved_amount,paid_amount,payment_method,payment_status,payment_round,fund_source,province,district,agency
PAY00416,SOC00190,2110407965764,ลลิตา,ศรีนวล,ชาย,2012-12-23,เด็กและเยาวชน,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,ที่อยู่อาศัยไม่เหมาะสม,2023-04-08,2023-04-18,2023-04-24,2500,500,โอนเข้าบัญชีธนาคาร,จ่ายครบแล้ว,2,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,กระบี่,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด
PAY00417,SOC00247,5565278476865,ปวีณา,เกียรติไพศาล,หญิง,2017-07-12,เด็กและเยาวชน,เงินสงเคราะห์คนพิการ,ขาดรายได้สำหรับค่าใช้จ่ายจำเป็น,2024-03-04,2024-03-13,2024-03-21,5500,500,เงินสดผ่านหน่วยงาน,จ่ายครบแล้ว,3,งบดำเนินงานของหน่วยงาน,สุราษฎร์ธานี,ศรีพัฒนา,ศูนย์คุ้มครองคนไร้ที่พึ่ง
PAY00418,SOC00351,3747354168121,สมฤดี,ฤทธิไกร,หญิง,2012-10-26,เด็กและเยาวชน,เงินช่วยเหลือด้านที่อยู่อาศัย,มีค่าใช้จ่ายด้านสุขภาพ,2024-12-03,2024-12-04,2024-12-11,17500,5000,เงินสดผ่านหน่วยงาน,จ่ายครบแล้ว,3,เงินสำรองเพื่อกรณีฉุกเฉิน,ชลบุรี,บางละมุง,ศูนย์คุ้มครองคนไร้ที่พึ่ง
PAY00419,SOC00225,4266212027472,เพ็ญนภา,ยอดแก้ว,ชาย,1982-07-30,คนพิการ,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,ขาดรายได้สำหรับค่าใช้จ่ายจำเป็น,2025-11-08,2025-11-12,2025-11-14,3500,500,เงินสดผ่านหน่วยงาน,รอจ่ายงวดถัดไป,2,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,ระยอง,หนองกลาง,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
PAY00420,SOC00327,4004278741939,รัชนี,ธรรมรักษ์,หญิง,2008-02-21,ผู้มีรายได้น้อย,เงินสงเคราะห์เด็กในครอบครัวยากจน,มีค่าใช้จ่ายด้านสุขภาพ,2026-03-16,2026-03-23,2026-03-26,6000,500,พร้อมเพย์,จ่ายครบแล้ว,2,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,เชียงราย,เมืองเชียงราย,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
PAY00421,SOC00070,2156750551055,กัญญารัตน์,สุนทรวงศ์,หญิง,1992-11-20,สตรีและครอบครัว,เงินช่วยเหลือด้านที่อยู่อาศัย,มีภาระหนี้สินและค่าใช้จ่ายจำเป็น,2024-12-01,2024-12-04,2024-12-04,4500,4500,โอนเข้าบัญชีธนาคาร,จ่ายครบแล้ว,1,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,ร้อยเอ็ด,เมือง,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
PAY00422,SOC00316,1166285723581,จักรพันธ์,ไชยวงศ์,หญิง,1968-08-10,คนไร้ที่พึ่ง,เงินช่วยเหลือด้านที่อยู่อาศัย,มีภาระหนี้สินและค่าใช้จ่ายจำเป็น,2023-09-13,2023-09-14,2023-09-23,15000,8500,เงินสดผ่านหน่วยงาน,จ่ายครบแล้ว,3,งบดำเนินงานของหน่วยงาน,สุพรรณบุรี,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด
PAY00423,SOC00080,5895763449804,ธนกฤต,อินทร์แก้ว,หญิง,1952-05-31,ผู้สูงอายุ,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,มีค่าใช้จ่ายด้านสุขภาพ,2025-12-23,2026-01-03,2026-01-05,4500,1500,โอนเข้าบัญชีธนาคาร,จ่ายครบแล้ว,2,เงินสำรองเพื่อกรณีฉุกเฉิน,พระนครศรีอยุธยา,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด
PAY00424,SOC00267,8107121784585,ศุภชัย,สุทธิวงศ์,ชาย,1939-05-06,ผู้สูงอายุ,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,ขาดรายได้สำหรับค่าใช้จ่ายจำเป็น,2026-03-20,2026-03-29,2026-04-01,7500,6000,โอนเข้าบัญชีธนาคาร,จ่ายครบแล้ว,2,งบดำเนินงานของหน่วยงาน,ชลบุรี,พนัสนิคม,ศูนย์คุ้มครองคนไร้ที่พึ่ง
PAY00425,SOC00279,2832727268067,นิตยา,เกียรติไพศาล,หญิง,1960-05-24,ผู้ประสบปัญหาทางสังคมทั่วไป,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,ขาดผู้ดูแลและรายได้,2024-03-10,2024-03-11,2024-03-16,3000,2000,เงินสดผ่านหน่วยงาน,จ่ายครบแล้ว,2,งบประมาณรายจ่ายประจำปี,ราชบุรี,เมือง,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
