payment_id,grant_case_id,child_citizen_id,child_first_name,child_last_name,child_gender,child_birth_date,father_citizen_id,father_first_name,father_last_name,father_status,mother_citizen_id,mother_first_name,mother_last_name,mother_status,guardian_citizen_id,guardian_first_name,guardian_last_name,guardian_relationship,legal_guardian_relation,legal_guardian_reason,application_date,approval_date,entitlement_start_date,payment_date,payment_round,payment_amount,payment_status,payment_method,household_member_count,household_annual_income,registration_channel,province,district,subdistrict,agency
NCGPAY00228,NCG00228,3.08347E+12,พิชญาภา,พรมศรี,หญิง,1/08/2025,1.00695E+12,ศรัณย์,ธรรมคุณ,ไม่สามารถติดต่อได้,2.62867E+12,จิราภรณ์,พูนทรัพย์,มีชีวิตและเลี้ยงดูเด็ก,2.62867E+12,จิราภรณ์,พูนทรัพย์,มารดา,,,2/02/2026,19/02/2026,19/02/2026,21/02/2026,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,68900,ระบบออนไลน์,นครสวรรค์,ไพศาลี,วังข่อย,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครสวรรค์
NCGPAY00101,NCG00101,8.65389E+12,พีรวิชญ์,วัฒนกุล,ชาย,10/12/2025,5.23558E+12,ชยพล,ศรีสุข,มีชีวิตแต่ไม่ได้เลี้ยงดู,7.47689E+12,อัญชลี,คงเจริญ,มีชีวิตแต่ไม่ได้เลี้ยงดู,6.2952E+12,ปณชัย,ศรีสุข,ผู้ปกครองโดยชอบด้วยกฎหมาย,น้า,บิดาและมารดาไม่ได้เลี้ยงดูเด็ก,30/01/2026,9/02/2026,9/02/2026,23/02/2026,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,65700,ระบบออนไลน์,จันทบุรี,แหลมสิงห์,บางกะไชย,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดจันทบุรี
NCGPAY00104,NCG00104,7.74035E+12,ธนกฤต,ทรัพย์เจริญ,หญิง,24/09/2025,2.05065E+12,ณรงค์,ปัญญาดี,มีชีวิตและเลี้ยงดูเด็ก,3.98546E+12,ศิรินภา,บุญช่วย,มีชีวิตและเลี้ยงดูเด็ก,3.98546E+12,ศิรินภา,บุญช่วย,มารดา,,,6/02/2026,14/02/2026,14/02/2026,25/02/2026,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,64200,เจ้าหน้าที่ช่วยลงทะเบียน,อุตรดิตถ์,พิชัย,ไร่อ้อย,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดอุตรดิตถ์
NCGPAY00198,NCG00198,5.37914E+12,กฤติน,ฤทธิไกร,ชาย,6/08/2025,2.1782E+12,ชยพล,เรืองฤทธิ์,มีชีวิตและเลี้ยงดูเด็ก,5.06362E+12,วิภาวี,ประเสริฐศรี,มีชีวิตและเลี้ยงดูเด็ก,5.06362E+12,วิภาวี,ประเสริฐศรี,มารดา,,,28/01/2026,11/02/2026,11/02/2026,26/02/2026,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,83300,ลงทะเบียน ณ หน่วยรับลงทะเบียน,นครสวรรค์,ไพศาลี,วังข่อย,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครสวรรค์
NCGPAY00496,NCG00256,2.55247E+12,ภูริภัทร,จำปาแก้ว,ชาย,18/04/2025,5.57232E+12,อภิชาติ,นิลแก้ว,มีชีวิตและเลี้ยงดูเด็ก,2.53798E+12,กัลยา,พรหมมา,มีชีวิตและเลี้ยงดูเด็ก,2.53798E+12,กัลยา,พรหมมา,มารดา,,,29/11/2025,29/12/2025,29/12/2025,27/02/2026,3,600,จ่ายสำเร็จ,พร้อมเพย์,5,75900,ลงทะเบียน ณ หน่วยรับลงทะเบียน,เชียงราย,เมืองเชียงราย,นางแล,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดเชียงราย
NCGPAY00182,NCG00182,4.56083E+12,ศิรินภา,สมบูรณ์ผล,ชาย,23/11/2025,1.6296E+12,ธีรภัทร,เพชรรัตน์,เสียชีวิต,3.28816E+12,อรทัย,จันทร์หอม,มีชีวิตและเลี้ยงดูเด็ก,3.28816E+12,อรทัย,จันทร์หอม,มารดา,,,12/01/2026,8/02/2026,8/02/2026,9/03/2026,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,62700,หน่วยบริการเคลื่อนที่,สระแก้ว,วังสมบูรณ์,วังใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสระแก้ว
NCGPAY00109,NCG00109,3.48383E+12,พชรพล,จำปาแก้ว,หญิง,28/09/2025,2.62391E+12,เกรียงไกร,แสนดี,มีชีวิตแต่ไม่ได้เลี้ยงดู,8.50771E+12,ชลธิชา,พรหมมา,มีชีวิตและเลี้ยงดูเด็ก,8.50771E+12,ชลธิชา,พรหมมา,มารดา,,,5/02/2026,25/02/2026,25/02/2026,22/03/2026,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,84000,ระบบออนไลน์,ชลบุรี,พนัสนิคม,วัดโบสถ์,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดชลบุรี
NCGPAY00319,NCG00101,8.65389E+12,พีรวิชญ์,วัฒนกุล,ชาย,10/12/2025,5.23558E+12,ชยพล,ศรีสุข,มีชีวิตแต่ไม่ได้เลี้ยงดู,7.47689E+12,อัญชลี,คงเจริญ,มีชีวิตแต่ไม่ได้เลี้ยงดู,6.2952E+12,ปณชัย,ศรีสุข,ผู้ปกครองโดยชอบด้วยกฎหมาย,น้า,บิดาและมารดาไม่ได้เลี้ยงดูเด็ก,30/01/2026,9/02/2026,9/02/2026,23/03/2026,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,65700,ระบบออนไลน์,จันทบุรี,แหลมสิงห์,บางกะไชย,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดจันทบุรี
NCGPAY00422,NCG00104,7.74035E+12,ธนกฤต,ทรัพย์เจริญ,หญิง,24/09/2025,2.05065E+12,ณรงค์,ปัญญาดี,มีชีวิตและเลี้ยงดูเด็ก,3.98546E+12,ศิรินภา,บุญช่วย,มีชีวิตและเลี้ยงดูเด็ก,3.98546E+12,ศิรินภา,บุญช่วย,มารดา,,,6/02/2026,14/02/2026,14/02/2026,27/03/2026,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,64200,เจ้าหน้าที่ช่วยลงทะเบียน,อุตรดิตถ์,พิชัย,ไร่อ้อย,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดอุตรดิตถ์
NCGPAY00307,NCG00228,3.08347E+12,พิชญาภา,พรมศรี,หญิง,1/08/2025,1.00695E+12,ศรัณย์,ธรรมคุณ,ไม่สามารถติดต่อได้,2.62867E+12,จิราภรณ์,พูนทรัพย์,มีชีวิตและเลี้ยงดูเด็ก,2.62867E+12,จิราภรณ์,พูนทรัพย์,มารดา,,,2/02/2026,19/02/2026,19/02/2026,28/03/2026,2,600,จ่ายสำเร็จ,พร้อมเพย์,4,68900,ระบบออนไลน์,นครสวรรค์,ไพศาลี,วังข่อย,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครสวรรค์
NCGPAY00457,NCG00198,5.37914E+12,กฤติน,ฤทธิไกร,ชาย,6/08/2025,2.1782E+12,ชยพล,เรืองฤทธิ์,มีชีวิตและเลี้ยงดูเด็ก,5.06362E+12,วิภาวี,ประเสริฐศรี,มีชีวิตและเลี้ยงดูเด็ก,5.06362E+12,วิภาวี,ประเสริฐศรี,มารดา,,,28/01/2026,11/02/2026,11/02/2026,29/03/2026,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,83300,ลงทะเบียน ณ หน่วยรับลงทะเบียน,นครสวรรค์,ไพศาลี,วังข่อย,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครสวรรค์
NCGPAY00289,NCG00182,4.56083E+12,ศิรินภา,สมบูรณ์ผล,ชาย,23/11/2025,1.6296E+12,ธีรภัทร,เพชรรัตน์,เสียชีวิต,3.28816E+12,อรทัย,จันทร์หอม,มีชีวิตและเลี้ยงดูเด็ก,3.28816E+12,อรทัย,จันทร์หอม,มารดา,,,12/01/2026,8/02/2026,8/02/2026,12/04/2026,2,1200,จ่ายย้อนหลังรวมหลายงวด,โอนเข้าบัญชีธนาคาร,4,62700,หน่วยบริการเคลื่อนที่,สระแก้ว,วังสมบูรณ์,วังใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสระแก้ว
