case_id,citizen_id,first_name,last_name,gender,birth_date,target_group,problem_type,request_date,assistance_date,assistance_type,case_source,urgency_level,case_result,close_date,channel,province,district,agency
SOC00475,4879943199151,ศศิธร,พึ่งบุญ,ชาย,1960-04-06,คนไร้ที่พึ่ง,ความรุนแรงในครอบครัว,2022-10-30,2022-11-18,ช่วยเหลือเงินสงเคราะห์,องค์กรปกครองส่วนท้องถิ่นส่งต่อ,ปกติ,ส่งต่อหน่วยงานและปิดเคส,2022-12-06,หน่วยงานส่งต่อ,นครสวรรค์,เมือง,ศูนย์คุ้มครองคนไร้ที่พึ่ง
SOC00476,3763431847089,ภูริณัฐ,คำดี,ชาย,2009-01-31,เด็กและเยาวชน,ว่างงาน,2025-07-04,2025-07-23,ช่วยเหลือด้านที่อยู่อาศัย,องค์กรปกครองส่วนท้องถิ่นส่งต่อ,ปกติ,ให้คำปรึกษาและปิดเคส,2025-08-01,ระบบออนไลน์,เชียงราย,พาน,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
SOC00477,3352295168467,ชนิดา,จำปาแก้ว,หญิง,2020-07-02,เด็กและเยาวชน,หนี้สินครัวเรือน,2023-06-13,2023-06-16,ช่วยเหลือเงินสงเคราะห์,หน่วยงานภาครัฐส่งต่อ,เร่งด่วน,ติดตามผลและปิดเคส,2023-07-15,สายด่วน พม. 1300,ชลบุรี,เมืองชลบุรี,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
SOC00478,5633241530936,รวิศ,เข็มทอง,ชาย,1957-01-08,คนพิการ,ขาดผู้ดูแล,2022-03-08,2022-03-15,ประสานส่งต่อหน่วยงาน,สายด่วน พม. 1300,ปกติ,ติดตามผลและปิดเคส,2022-04-11,สายด่วน พม. 1300,นราธิวาส,ศรีพัฒนา,บ้านพักเด็กและครอบครัว
SOC00479,4993489079986,พิกุล,จิตต์มั่น,หญิง,1965-03-27,ผู้สูงอายุ,ประสบเหตุฉุกเฉิน,2023-05-26,2023-05-30,ให้คำปรึกษา,ญาติ/ครอบครัวแจ้ง,ปกติ,ติดตามผลและปิดเคส,2023-06-21,ระบบออนไลน์,พิษณุโลก,บ้านใหม่,บ้านพักเด็กและครอบครัว
SOC00480,8006542978009,ณัฐวุฒิ,อินทร์แก้ว,หญิง,1949-02-15,ผู้สูงอายุ,ว่างงาน,2025-10-02,2025-10-23,ประสานส่งต่อหน่วยงาน,องค์กรปกครองส่วนท้องถิ่นส่งต่อ,ปกติ,ส่งต่อหน่วยงานและปิดเคส,2025-10-30,หน่วยงานส่งต่อ,ตรัง,ศรีพัฒนา,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
SOC00481,6806173360847,ปัทมา,ศรีสง่า,ชาย,1969-01-23,ผู้มีรายได้น้อย,ปัญหาสุขภาพและการดำรงชีพ,2025-10-30,2025-11-02,ช่วยเหลือสิ่งของเครื่องใช้จำเป็น,เครือข่ายชุมชนแจ้ง,ปกติ,ส่งต่อหน่วยงานและปิดเคส,2025-11-18,เครือข่ายชุมชน,ขอนแก่น,น้ำพอง,ศูนย์ช่วยเหลือสังคม 1300
SOC00482,6747467430119,ภาคิน,ศรีประภา,ชาย,1953-06-17,คนพิการ,ขาดผู้ดูแล,2024-04-27,2024-05-17,ช่วยเหลือเงินสงเคราะห์,เครือข่ายชุมชนแจ้ง,ปกติ,ติดตามผลและปิดเคส,2024-05-24,เครือข่ายชุมชน,อุตรดิตถ์,เมือง,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
SOC00483,5163302379447,ภูริณัฐ,อ่อนละมุน,หญิง,2023-09-19,เด็กและเยาวชน,ความรุนแรงในครอบครัว,2024-08-08,2024-08-12,ช่วยเหลือเงินสงเคราะห์,ญาติ/ครอบครัวแจ้ง,เร่งด่วน,ช่วยเหลือและปิดเคส,2024-09-10,สายด่วน พม. 1300,ปทุมธานี,คลองหลวง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด
SOC00484,5002343513059,อภิญญา,เมืองแก้ว,หญิง,1937-02-16,ผู้สูงอายุ,ความรุนแรงในครอบครัว,2022-10-14,2022-10-17,ช่วยเหลือด้านที่อยู่อาศัย,หน่วยงานภาครัฐส่งต่อ,เร่งด่วน,ช่วยเหลือและปิดเคส,2022-10-17,ระบบออนไลน์,สุราษฎร์ธานี,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด
SOC00485,1508678020559,นพดล,สืบสาย,หญิง,1997-10-05,ผู้มีรายได้น้อย,ประสบเหตุฉุกเฉิน,2022-10-21,2022-10-23,ช่วยเหลือเงินสงเคราะห์,สายด่วน พม. 1300,ฉุกเฉิน,ติดตามผลและปิดเคส,2022-11-05,หน่วยงานส่งต่อ,ปทุมธานี,ลำลูกกา,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
SOC00486,6612237501771,ชไมพร,ศรีประภา,ชาย,1965-06-10,ผู้มีรายได้น้อย,ว่างงาน,2023-08-11,2023-08-18,ให้คำปรึกษา,เครือข่ายชุมชนแจ้ง,เร่งด่วน,ติดตามผลและปิดเคส,2023-08-26,Walk-in,สุพรรณบุรี,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด
SOC00487,4029326420003,จิราภรณ์,รุ่งสวัสดิ์,หญิง,1985-06-05,ผู้มีรายได้น้อย,ขาดผู้ดูแล,2026-04-19,2026-05-05,ช่วยเหลือด้านที่อยู่อาศัย,เครือข่ายชุมชนแจ้ง,ปกติ,ให้คำปรึกษาและปิดเคส,2026-05-21,ระบบออนไลน์,ตรัง,ศรีพัฒนา,ศูนย์คุ้มครองคนไร้ที่พึ่ง
